origdest,dist,time,speed,polyline,trips
092118,6.68,39.7,10.1,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@@TBLURIFIDqALcAHo@Li@JoBn@oAr@yAt@mAp@gHrDaD`BYa@aAkAaGuHwFeH{E_GyD{Ei@w@eAkAqA_B}BuC_IuJiCwCu@_AyAcB}A_BgAqAuBeCcBqBuAkBo@s@k@k@mBuAmDeCa@]aBjFaBjF{@lCQl@g@hAm@tAoA|CaD|IuCdIq@pBq@dBCb@Yp@uCfHiAdBMPQQ_@[[SmA[kBSkBKuABq@N_@Rc@f@SNSJ{Dp@_Ev@q@Vs@\{@n@e@d@a@h@k@Wu@o@Ya@]q@Sq@g@oAg@k@i@QsFF{CBw@AaBDyADs@Hg@LkAf@eBrBOV]jAeChJwAzIAp@Ht@`@x@bAdBZh@f@t@DPb@t@@ZCd@KTUNe@ZuAx@iGzD{DbCk@b@o@l@S\Wd@K?EBWN[AuFaJqB{Cs@_AQMe@m@]e@gBsBgB_Cm@aAcAoB[e@k@o@_BeBKVKRCF[l@s@zA_@|@AHALCH,0
092119,4.73,30.1,9.4,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@m@|@m@u@eB}BgGeIcCaDiHqJeDmEa@m@qAd@yElBe@Lu@\s@Zu@To@\k@PkBp@aAb@{Al@Ow@WyA,0
092120,7.11,43.4,9.8,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB~@fCgB~AJPMJTX?ZEt@Hr@Tt@NZV`AJL`@Hl@Z\ZZf@Td@Xl@^v@vCdFxAbB`@\f@h@hA~APVt@h@d@RLJd@d@fAjApB|B^Xl@ZdCfBf@Zr@Z`@LpBz@lB~@z@\vEdA|ElA`@NxBh@`@f@h@hA^r@`Ar@xBrAVRLLTBT@xA|@hBtAdFlE|D`DpJpGjCfAzAf@nBh@pA^`@FfANR?TCRDDA^e@TKF@vATxExAhFlCdH|DpF~C`GfD`@TLHJVNfAJf@Nb@n@h@|Av@d@HlCnBMTFBDH@xAArPe@J[Je@RiCbAi@Rm@N_AHu@DiHRm@E,0
092121,6.45,40.0,9.7,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB~@fCgB~AJPMJTX?ZEt@Hr@Tt@NZV`AJL`@Hl@Z\ZZf@Td@Xl@^v@vCdFxAbB`@\f@h@hA~APVt@h@d@RLJd@d@fAjApB|B^Xl@ZdCfBf@Zr@Z`@LpBz@lB~@z@\vEdA|ElA`@NxBh@`@f@h@hA^r@`Ar@xBrALHAXInDEdBExEFzB^bGt@~PDjA^xCp@xDABAH@JJLN@@CLHd@NVDNJbCxAbCpBvAfAlB`A~BvAbEjCtAv@`DhBj@TN@r@FbADfEDdCAlB?,0
092122,5.88,37.6,9.4,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB~@fCgB~AJPMJTX?ZEt@Hr@Tt@NZV`AJL`@Hl@Z\ZZf@Td@Xl@^v@vCdFxAbB`@\f@h@hA~APVt@h@d@RLJd@d@fAjApB|B^Xl@ZdCfBf@Zr@Z`@LpBz@lB~@z@\vEdA|ElA`@NxBh@`@f@h@hA^r@`Ar@xBrALHAXInDEdBExEFzB^bGt@~PDjA^xCp@xDABAH@JJLN@@CLHd@NVDNJnAt@An@?N,0
092123,4.88,29.6,9.9,k_gaGheqpLxCnDT^Ph@Dh@@LhAEGbAGPiBrDsEzIeGfLsDfHSl@?VB\vC~G?X?PBJLJHB^B^E`CaAlCiAxBo@jCa@tBEbBFCTAh@z@HXDFNRNPVPnAx@lF`ApHBl@KzHCzAg@l@o@r@y@Pu@DQ?g@O{@YICa@a@[a@Yj@i@bAa@n@g@p@o@n@[b@g@x@oClGeCjFa@nAEb@G|@EhBFpAVnFFh@K?mCdAg@TSLKN}@rAMHOFWDQ@E@YEwD|J_EfLmA`EMb@N\R^d@f@pEpD~BjBjAv@xG`DxAp@b@\vBbCjA`Br@vAaB~F_@tAIt@YhCQlA[bAuBrG}B`JuAvDkA|C_CvFkC~F]vAw@lD_@jBoDaBy@c@gAe@WKGX_BzIcAnFw@jEeAtE[nAq@zBy@vB_C~GsBhGWr@KNQTTZ\h@l@bAr@dA|A|BfCtC\\jMhMxGvGp@n@WZ,0
092124,6.23,38.5,9.7,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB~@fCgB~AJPMJTX?ZEt@Hr@Tt@NZV`AJL`@Hl@Z\ZZf@Td@Xl@^v@vCdFxAbB`@\f@h@hA~APVt@h@d@RLJd@d@fAjApB|B^Xl@ZdCfBf@Zr@Z`@LpBz@lB~@z@\vEdA|ElA`@NxBh@`@f@h@hA^r@`Ar@xBrAVRLLTBT@xA|@hBtAdFlE|D`DpJpGjCfAzAf@nBh@pA^`@FfANR?TCRDDA^e@TKF@vATxExAhFlCbEzBMb@,1
092125,5.22,33.0,9.5,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB~@fCgB~AJPMJTX?ZEt@Hr@Tt@NZV`AJL`@Hl@Z\ZZf@Td@Xl@^v@vCdFxAbB`@\f@h@hA~APVt@h@d@RLJd@d@fAjApB|B^Xl@ZdCfBf@Zr@Z`@LpBz@lB~@z@\vEdA|ElA`@NxBh@`@f@h@hA^r@TN,0
092126,7.13,43.2,9.9,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXZb@?@DTTRZ`@h@pA^l@Vb@Pd@Tx@R~@ZfAVn@N|@F`CKvBU~@O\Oh@C\G`@Qj@WfAMp@Y`A_@zAo@pA]fAYj@]h@Kb@Mf@_@`Ac@d@Wf@[x@]j@KZSv@SZ[ZQTM^Kf@IVY`@W`@Sf@U|AU|@aAhEETGJk@fB[jAIZ?Zp@bB|AbEbBnEqDpC]VMPc@t@o@tBeC|I}ArFYbAKKIGE@KPWP[BI?OAM]M_@KFGF?BBLEHbBzFfBbGhAzDlAlEn@hCdArC`@pA|AxGv@|Cj@nBzA`Fl@rANLpAvCVv@PdABv@AtHHpCFjAFn@Tx@nA~CHf@|@xAZf@Lf@Jj@HpBLvC?rBCfE@bAFlAPrCBXEDA@?J@x@Er@Sv@Wn@GJoBpAs@b@OXQX]p@GTMdAYbCMp@Ob@Qd@e@p@c@v@g@rA[hAiA~Es@tD]bAU`@gA`AgDvCiBhBeBjBq@|@w@tAe@fA]jAQrACf@HhAJx@NxADdBMlCy@xKKrA[lBSp@{@nBOaA,0
092127,6.91,44.8,9.3,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAl@~CZ~ADh@Gv@CNIAeAQKAE@QLgAb@_@RIHGTCZ@fL?|@?l@B~GHZNR`CjChAnA\b@Tn@dC~NhBlKL\VRS|@GNwAnCUh@MOECID}@pBO^ORu@~@MJgA`@_Bl@nAbH\|B|ClQvGz^~@~E~DtT|CvPPx@FZQNIJIN{@jB{BxEyBxE{@tBcAfC{AbEe@~@g@~@i@t@s@x@u@l@uA`A,0
092128,7.86,47.4,9.9,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`AoBn@yEhBkWbK}F`CiAd@k@ZaAn@q@p@y@`AiAnBuDuJy@oBgByEeC}F_@i@XuIXmIRiGJyAH_AOC?FEFK@En@DHBJA^,0
092129,7.47,47.9,9.4,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`A]LOD?O?Eo@LQHAOAAEBJfANlCV~DVfBt@xCPd@`@~@DTCd@HZ^zAPv@Jp@CdDK~AE`AQdKI`CaB~i@Ar@KrBY`CETBbA@b@E|@Eh@Ox@ITE~@FpA?d@Ex@CNE@OGMDCXGt@Ab@FDHVFp@Dt@GjDMtAk@nCiAtCwDbIk@xAk@bAmAdBmA~@uBx@u@FaBFmCQeFiAeD_AsB]w@AeCL_BJg@B}Ht@eCPeC@oACgH?aABu@Fg@JcAd@y@l@m@l@SXMVEJu@w@cDmDk@q@MIOVQ^e@rAEPQMa@S,1
092130,9.32,54.1,10.3,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`AoBn@yEhBkWbK}F`CiAd@k@ZaAn@q@p@y@`AiAnBsF~KoEnIqDnHyG|MuDlHgAxBwArCuBzD{BdEaApBaAbCyAdEs@lCsB|Hs@nCIFk@|@aLwG_B_AiBkAi@jBoBvGi@fBe@`AyA`DSBK@{AW_BQ}@I_@G,0
092131,6.62,44.4,9.0,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`AoBn@yEhBkWbKPb@DF\tAt@|C`@dB`DfNlAbFb@rB?XAN`@lEV~BbAnEzAtG`@lBRzANxAH~@DxANbIGxICdAKx@g@tEBNGR?n@@PWl@s@fAi@d@o@j@QVaCbFo@z@m@v@_@r@Yf@c@l@OVH?NITS|@cB@C@ECECBWf@g@m@\m@AGE@kAtBI@GCGEC@CBgAoASP,0
092132,9.55,56.1,10.2,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@@TBLURIFIDqALcAHo@Li@JoBn@oAr@yAt@mAp@gHrDaD`BYa@aAkAaGuHwFeH{E_GyD{Ei@w@eAkAqA_B}BuC_IuJiCwCu@_AyAcB}A_BgAqAuBeCcBqBuAkBo@s@k@k@mBuAmDeCa@]aBjFaBjF{@lCQl@g@hAm@tAoA|CaD|IuCdIq@pBq@dBCb@Yp@uCfHiAdBMPQQ_@[[SmA[kBSkBKuABq@N_@Rc@f@SNSJ{Dp@_Ev@q@Vs@\{@n@e@d@a@h@k@Wu@o@Ya@]q@Sq@g@oAg@k@i@QsFF{CBw@AaBDyADs@Hg@LkAf@eBrBOV]jAeChJwAzIAp@Ht@`@x@bAdBZh@f@t@DPb@t@b@v@TRRb@jAfC|@|BbAlClBlEv@fBGHE?Ue@gBbBu@n@~@rBy@p@EX?Zg@Ca@Da@Ng@b@kBzBeAtAO^O`A?p@BZ\nA\jA^nAv@lBJp@?VCPYt@cAfCyAlDcB~DiBpEuCkCeC}BYW]t@Uj@Sp@E`@aCfRWrA@FxApA^ZL\PVL?LHH\KxAEz@@Je@jHkA`QsArSy@dMkB~XyCrc@}@dOSjDKz@m@v@gAvAyAjBoDxEgHbJ}@jAiDnEf@rDd@jDt@zFr@nF`B~MnBpOCJiG`BeAZFXOd@K^NE,0
092133,8.68,55.2,9.4,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`A]LOD?O?Eo@LQHAOAAEBJfANlCV~DVfBt@xCPd@`@~@DTCd@HZ^zAPv@Jp@CdDK~AE`AQdKI`CaB~i@Ar@KrBY`CETBbA@b@E|@Eh@Ox@ITE~@FpA?d@Ex@CNE@OGMDCXGt@Ab@FDHVFp@Dt@GjDMtAk@nCiAtCwDbIk@xAk@bAmAdBmA~@uBx@u@FaBFmCQeFiAeD_AsB]w@AeCL_BJg@B}Ht@eCPeC@oACgH?aABu@Fg@JcAd@y@l@m@l@SXMVEJu@w@cDmDk@q@s@~AUx@StAOdBGbDFlCN~C?zASvBCVQMM?E@SHu@LgA\e@RW@MZ{BdGSDUCWO}AqBkAyAgBgAm@rBk@zBu@rCg@pByAeBIGOGwEmAWc@GQ_@eCm@uDSwAYRe@`@oAlAcAz@eClBcBbAeErCyAhA,0
092134,10.77,62.1,10.4,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@@TBLURIFIDqALcAHo@Li@JoBn@oAr@yAt@mAp@gHrDaD`BYa@aAkAaGuHwFeH{E_GyD{Ei@w@eAkAqA_B}BuC_IuJiCwCu@_AyAcB}A_BgAqAuBeCcBqBuAkBo@s@k@k@mBuAmDeCa@]aBjFaBjF{@lCQl@g@hAm@tAoA|CaD|IuCdIq@pBq@dBCb@Yp@uCfHiAdBMPQQ_@[[SmA[kBSkBKuABq@N_@Rc@f@SNSJ{Dp@_Ev@q@Vs@\{@n@e@d@a@h@k@Wu@o@Ya@]q@Sq@g@oAg@k@i@QsFF{CBw@AaBDyADs@Hg@LkAf@eBrBOV]jAeChJwAzIAp@Ht@`@x@bAdBZh@f@t@DPb@t@b@v@TRRb@jAfC|@|BbAlClBlEv@fBGHE?Ue@gBbBu@n@~@rBy@p@EX?Zg@Ca@Da@Ng@b@kBzBeAtAO^O`A?p@BZ\nA\jA^nAv@lBJp@?VCPYt@cAfCyAlDcB~DiBpEuCkCeC}BYW]t@Uj@Sp@E`@aCfRWrA@FxApA^ZL\PVL?LHH\KxAEz@@Je@jHkA`QsArSy@dMkB~XyCrc@}@dOSjDKz@m@v@gAvAyAjBoDxEsQrUuQ~U}NvR}C`E_FnG]`@m@Ne@HUG_@KcAzBoBhEgBxDW`@[NIJGNELAVKh@gAh@a@Z}A|AcAjAc@p@i@dA[v@mBfFiAxCi@~@uDpEyH~IiD|DcMzNiApAGMBo@,0
092135,6.53,43.5,9.0,k_gaGheqpLeEaFeEmFLe@AO_@kA}ANwBFgDD_CHEDa@rB{@nEBLDJ?Lo@pBER?ROdAKt@?HRp@BXq@zBSn@Yv@{@fAWaAOo@SU[_@I?[J]NQH?GAEAECIQYCCqDlLABA@_AZiHfVSXMD[N_@CUB[NID@VSTU\w@dCOx@OrAAr@FdAEVWn@EZHj@Fz@En@Qn@[l@[^kAbAiBtAsA@sBAo@Ee@EgBYWlAAJ?|JsC?kD?UDWPmBlBWx@Hd@@RUIEQS]KGOEO?OFMHIPKh@Fh@JTNLVFH?DA@XDlHA~CM`CKfAEPWtCGb@QnB?XQ~Am@bFu@hGc@vDqBpP{@|HaDjXi@lECn@ETSp@_@r@SVKXw@tAqBhCmBfCaPxSgCfDkDpEuDrEcD`De@h@kFrIeCbEI^_@n@qArBaBpCa@VaBp@aK|DoCfAwB|@yAl@gA\sFtByHxCaC`AoBn@yEhBkWbK}F`CiAd@k@ZaAn@q@p@y@`AiAnBsF~KoEnImBzD{Ag@EbAAHEHID}BgAwCyAcHcDyBiAmD_BcAbDuC|J_FtP{BvH,0
